epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,99,86,43,30,20.9,210,405,30,0,8.9,4.1;9.9;6.4;6.7;4.5;4.2;21.5;39.5;9.7;16.1;28.5;40.3;2.9;2.7;1.0;1.8;1.6;2.6;1.1;1.3;1.8;2.1;1.6;1.8,34.74,0.0,0.08,0.93,15.478,0.707,878.0,1464.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,53,61,26,254.6,2745,10801,30,0,13.4,4.1;8.1;6.4;16.9;4.4;6.1;39.0;59.5;31.1;39.1;43.0;56.9;1.7;2.0;0.4;0.0;1.1;0.7;0.0;0.0;0.4;0.2;0.7;0.0,34.78,0.0,0.0,0.04,15.478,0.707,2148.0,5712.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,100,81,62,25,254.8,2745,10801,30,0,13.1,2.8;8.8;9.3;13.6;4.5;6.9;73.4;21.9;37.6;24.4;70.8;24.7;2.6;3.9;0.9;0.4;2.4;0.6;0.4;0.2;0.9;1.3;0.9;1.7,34.85,0.0,0.04,0.14,15.513,0.742,1269.0,244.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,97,75,61,21,256.3,2745,10801,30,0,8.4,2.4;5.2;6.8;5.9;3.7;3.9;32.1;34.1;9.0;11.3;48.7;29.2;1.5;1.1;0.0;0.4;1.1;0.9;0.2;0.7;0.9;1.7;0.0;0.4,35.03,0.0,0.35,0.14,15.495,0.724,1562.0,5566.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,100,53,63,28,255.6,2745,10801,30,0,11.2,9.2;14.6;12.6;11.3;7.9;6.6;36.4;38.4;11.9;13.2;20.5;60.5;3.3;4.0;1.3;0.0;2.6;1.3;0.7;1.3;3.3;4.6;2.0;0.0,35.06,0.0,0.08,0.08,15.503,0.732,1708.0,5712.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,2.60448291096602,0.3890088913447531,0.9658478279577226,0.880886539243595,0.00560000,76.3,,,,,,,,,,,,,,,,,,,,,,97,99.2,100,53,69.6,86,43,58.0,63,21,26.0,30,20.9,208.44,256.3,2238.0,8721.8,30.0,0,8.4,11.0,13.4,34.74,34.89,35.06,63.16,0.0,0.0,0.0,16.0,0.0,0.11,0.35,0.04,0.27,0.93,8.428,14.771,15.478,15.49,15.513,15.992,0.707,0.72,0.742,878.0,1513.0,2148.0,244.0,3739.6,5712.0,4,4.0,4,16,16.0,16,4,16,43.86,23.77
2,1,,,,,,,100,59,60,26,99.2,2745,10801,30,0,33.3,32.3;35.7;37.8;36.0;32.0;38.0;68.3;57.2;34.9;43.4;57.7;48.5;27.0;32.3;21.3;16.1;29.2;27.0;11.5;17.4;30.3;21.4;22.0;23.1,38.48,0.0,0.13,0.83,15.516,0.0,33496.0,23388.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,100,53,61,22,256.0,2745,10801,30,0,15.8,5.7;15.3;19.0;16.6;10.3;10.0;86.4;14.9;41.7;34.1;74.5;26.0;3.9;5.7;1.1;0.7;2.8;1.5;0.9;1.3;1.5;2.0;1.5;1.3,38.4,0.0,0.01,2.53,15.508,0.0,1123.0,9179.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,,,,,,97,80,65,18,257.5,2745,10801,31,0,12.5,2.9;9.8;10.5;9.4;4.2;4.2;75.4;18.2;31.8;28.7;78.1;18.2;2.9;1.3;0.4;0.2;1.3;1.3;0.2;0.0;0.9;0.4;0.2;0.2,38.29,0.0,0.0,2.18,15.49,0.0,2197.0,9423.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,,,,,,97,81,65,20,257.5,2700,10801,32,0,8.6,3.9;10.9;4.9;6.5;2.4;3.7;20.9;47.4;9.3;11.4;45.2;27.1;1.3;0.9;0.2;0.6;0.9;0.4;4.1;0.9;1.3;1.3;0.6;0.2,38.3,0.0,0.02,1.73,15.494,0.0,1025.0,1611.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
